time,open,high,low,close,MA,Fast EMA 1,Fast EMA 2,Fast EMA 3,Fast EMA 4,Fast EMA 5,Fast EMA 6,Fast EMA 7,Slow EMA 8,Slow EMA 9,Slow EMA 10,Slow EMA 11,Slow EMA 12,Slow EMA 13,Slow EMA 14,Slow EMA 15,Slow EMA 16,Slow EMA 17,Slow EMA 18,Slow EMA 19,Slow EMA 20,Slow EMA 21,Slow EMA 22,EMA 200,Volume,Volume MA,RSI,Premium Index,Funding Rate,Histogram,MACD,Signal
2011-03-28T00:00:00Z,0.82,0.85,0.76,0.79898,0.9073371999999997,0.8197849541029352,0.8279573861687965,0.8302340846258789,0.8333608629561339,0.8372109398879336,0.8409898867064031,0.844048900451819,0.8459884687245752,0.8466280426760098,0.8459428810482681,0.8440042009216331,0.840934059602435,0.8368752990965284,0.8319732581661555,0.8263656069853786,0.8201774076696386,0.8135192563093513,0.8064872542186825,0.7991638728249051,0.7916193750444788,0.7839132679937241,0.7760953579609919,0.48042680677384897,12565.154,7661.226000000014,43.95005187882451,NaN,NaN,-0.0006537309323247746,-0.013202453976666084,-0.01254872304434131
2011-03-29T00:00:00Z,0.7989,0.79966,0.7648,0.7925,0.9053871999999998,0.8061424770514676,0.8178267044062832,0.8226872677007031,0.8270745763474979,0.8316220724019419,0.835885688105729,0.8393626367743809,0.8417093912266093,0.8427617539134377,0.8424949532387024,0.84097454204389,0.8383160023266276,0.8346565341417019,0.8301372926700553,0.8248931892903621,0.8190477175606738,0.8127108233743763,0.8059786267925486,0.7989340841068049,0.7916482479938401,0.7841816033689202,0.7765850487681265,0.48353201267659673,4215.017,7644.674550000013,43.23853926638648,NaN,NaN,-0.002348261918232262,-0.015484050442131636,-0.013135788523899374
2011-03-30T00:00:00Z,0.7925,0.795,0.76599,0.7897,0.9028211999999998,0.7979212385257337,0.8097905031473451,0.8160898141605625,0.8213246415248059,0.8263818133516991,0.8310240367261786,0.8348478516130736,0.8375486399284805,0.8389716286339064,0.8390888272233022,0.8379583925118964,0.835688110308972,0.8324087074346168,0.8282564883598201,0.8233630506255638,0.8178498515377892,0.811825791706131,0.8053866767273651,0.7986156674134668,0.7915843710104356,0.7843540532636414,0.776976539849675,0.48657846031165547,3218.221,7362.134950000012,42.91524166525359,NaN,NaN,-0.0033461943237243184,-0.017318531428554773,-0.013972337104830455
2011-03-31T00:00:00Z,0.7897,0.80098,0.768,0.78461,0.8967133999999999,0.7912656192628669,0.8025960736766751,0.8097938513284499,0.8156762351363742,0.8211603366827367,0.8261383486497388,0.8302807741937033,0.833313548734202,0.8350886551600559,0.8355740641766376,0.8348202517759025,0.832927131373352,0.830018772062886,0.826226419133782,0.8216781353809741,0.8164931229035938,0.8107790304866644,0.8046311612100063,0.7981327133647266,0.791355703108454,0.7843620515991526,0.7772044043317742,0.4895439482687534,6875.082,7519.6134500000135,42.296119394994626,NaN,NaN,-0.003993714765081188,-0.01896448056118194,-0.014970765796100752
2011-04-01T00:00:00Z,0.77701,0.79697,0.7741,0.77411,0.8925893999999999,0.7826878096314334,0.7944571954833394,0.8026570810627599,0.8092814297307782,0.8152790445973946,0.8206616803708189,0.8251743401760939,0.8285772648354659,0.8307330369343376,0.8316086406813706,0.831249060494967,0.8297478269747924,0.8272233334597416,0.8238023996391876,0.8196099555818013,0.8147631995197736,0.8093686831602542,0.8035213008023697,0.7973043439383567,0.7907902702196523,0.7840416749866791,0.7771120340532137,0.49237545127105437,3186.767,7437.8103500000125,40.98264665014996,NaN,NaN,-0.004723810761871793,-0.020875529248440494,-0.0161517184865687
2011-04-02T00:00:00Z,0.775,0.7998,0.7741,0.78199,0.8868289999999998,0.7823389048157167,0.7908951396309567,0.7985236648502079,0.8050827482337354,0.8111179140227203,0.8165909771738906,0.8212484910691763,0.8248502836486287,0.8272513914390278,0.8284074380567661,0.8283514687011455,0.8271663228139928,0.8249616667867545,0.8218576368652718,0.8179743053391143,0.8134255179067216,0.8083156568848598,0.8027383444095563,0.7967762631128961,0.7905017367698276,0.7839775601433454,0.7772576449769983,0.49525718807432745,2493.595,7529.474600000013,42.427608606877804,NaN,NaN,-0.004283655497252077,-0.0215062878581338,-0.017222632360881722
2011-04-03T00:00:00Z,0.78199,0.79487,0.777,0.779,0.8808489999999998,0.7806694524078583,0.7874965283078262,0.7946189318801663,0.8010700177362376,0.8071031747698802,0.812634032208218,0.8174077191537966,0.8211822609567384,0.8238048634790973,0.8252198614079425,0.8254484411304899,0.8245627377970203,0.8226635834474169,0.819864258406422,0.8162797703243702,0.8120203947268554,0.8071881316200575,0.8018751318855724,0.7961632885227962,0.7901246306462267,0.7838220113888659,0.7773096555746999,0.49808049963577694,3931.385,7462.582100000014,42.00733562212846,NaN,NaN,-0.0038170177681335522,-0.02199390457104866,-0.01817688680291511
2011-04-04T00:00:00Z,0.777,0.785,0.5619,0.68,0.8734489999999998,0.7303347262039293,0.7567832345055902,0.7716951455041331,0.7824438611614318,0.7912152779236452,0.7986725551336687,0.8049161083216333,0.8098876800801993,0.8135330875163047,0.815850838091301,0.8168926504757552,0.8167485357539381,0.815530404275046,0.8133589440619372,0.8103545629189628,0.8066318071869838,0.8022962804039014,0.7974433089079151,0.7921576578840791,0.7865139870184816,0.7805775735329639,0.7744048897366491,0.499890643918008,31155.458,8883.747150000014,31.042757944102263,NaN,NaN,-0.009476677411697457,-0.03002273356753693,-0.020546056155839473
2011-04-05T00:00:00Z,0.69,0.74784,0.58,0.71,0.8662489999999998,0.7201673631019646,0.7434165960754215,0.7593561164033065,0.7712986517519808,0.7810633681831896,0.7893386019617036,0.7962873712014849,0.8018966656737834,0.8061378669794258,0.80902175176283,0.8106048475065931,0.8109783446321036,0.8102538840612936,0.8085515513148703,0.8059913210529209,0.8026876517915967,0.7987464234652899,0.7942635522203546,0.7893246351984212,0.7840053317064003,0.7783720243600587,0.7724823557146596,0.5019812842770328,9730.303,8973.781550000014,36.455478764377624,NaN,NaN,-0.01042541495446142,-0.03357782484891625,-0.02315240989445483
2011-04-06T00:00:00Z,0.7477,0.75,0.6902,0.74,0.8600489999999997,0.7300836815509824,0.7424404257681583,0.7554848931226452,0.7664834745593684,0.7759304471602908,0.7841450649131032,0.7911703374558953,0.7969449324198807,0.8014137336237526,0.8045687355200668,0.8064516211826759,0.8071416773546926,0.806741189858229,0.805363107067667,0.8031221331810549,0.8001289721266336,0.7964869456397018,0.7922903321396144,0.7876237857088205,0.7825625339455348,0.7771728985988069,0.7715127331560131,0.5043496297071121,8703.946,9050.989900000013,41.40834072766061,NaN,NaN,-0.008347941770939248,-0.03358733710812889,-0.025239395337189642
2011-04-07T00:00:00Z,0.748,0.78491,0.7205,0.7538,0.8542249999999999,0.7419418407754912,0.7456860184058274,0.7551479144981161,0.764532170781004,0.7731641412652545,0.7809508475538292,0.7877730340508139,0.7934933378262903,0.7980127526506274,0.8012933332284496,0.8033544669954596,0.8042583434436281,0.8040941303653175,0.8029648230180081,0.8009776926079655,0.7982379936724853,0.7948451400381749,0.790890683698174,0.7864574482705853,0.7816195000456811,0.7764424955175941,0.7709839948528485,0.5068317229438573,10832.992,8881.328350000014,43.58656779556077,NaN,NaN,-0.00549742241470234,-0.03211117335556757,-0.026613750940865228
2011-04-08T00:00:00Z,0.7531,0.799,0.7309,0.74989,0.8484227999999999,0.7459159203877456,0.7468871560041624,0.7540963315984929,0.7622795291223879,0.7702548736070977,0.7776812846534261,0.7843291218643763,0.790005070800187,0.7945754131755827,0.7979769891491948,0.800209498348668,0.8013195140682968,0.8013839238470516,0.8004962265985659,0.7987564885815321,0.7962646061756491,0.7931160961905528,0.7893997497455131,0.7851965017784961,0.7805791885687736,0.7756127300326693,0.7703543233647038,0.5092502132628238,18207.3,9297.941450000013,43.09768622852489,NaN,NaN,-0.003429482717228212,-0.030900604337400495,-0.027471121620172283
2011-04-09T00:00:00Z,0.74999,0.7676,0.7205,0.73,0.8450447999999998,0.7379579601938728,0.7420622542886874,0.7492770652787943,0.7573134477189436,0.7652230144062104,0.7726622020583286,0.7793901107857967,0.785204665136172,0.789962883663041,0.7935913769460209,0.7960795278575699,0.7974644051997403,0.797814727654699,0.7972173323381675,0.795767076034509,0.7935599283725614,0.7906885540293777,0.7872397588456762,0.7832931741309618,0.7789208545173384,0.7741873322191484,0.7691497166971006,0.511446728553741,12119.397,9613.145350000013,40.60280574793052,NaN,NaN,-0.0029724433878098692,-0.03118667585493462,-0.02821423246712475
2011-04-10T00:00:00Z,0.75,0.7589,0.71,0.7369,0.8408031999999999,0.7374289800969365,0.7405873244919196,0.7468016522230355,0.7541729173006446,0.7616826376054341,0.7688977597363993,0.7755273734416334,0.7813402919252783,0.7861726776871095,0.7899338687559551,0.7925983791600657,0.7941906535673219,0.794768991271964,0.7944118750201132,0.7932076379460521,0.7912472782349058,0.7886197634897862,0.7854092221603789,0.7816934095057562,0.7775431215823437,0.7730221030873,0.7681870385867394,0.5136900446875345,5348.98,9695.796250000014,41.86019105595665,NaN,NaN,-0.0018325939442128333,-0.03050497489739079,-0.028672380953177957
2011-04-11T00:00:00Z,0.73752,0.799,0.7103,0.77,0.8392031999999997,0.7537144900484682,0.7489909460656569,0.7514413217784284,0.7566078531005455,0.7627223079047548,0.7690137850273047,0.7750248849469394,0.780433068571256,0.7850174864237446,0.7886478127071838,0.7912690627388854,0.792883050671791,0.7935305417083658,0.7932764389726661,0.7921986102092672,0.7903800423885832,0.7879036187401791,0.7848488868090924,0.7812901884883163,0.7772958061206275,0.7729276623658219,0.7682411568378815,0.5162403925015889,14645.925,9820.706350000013,47.59166592005899,NaN,NaN,0.0013516745036932058,-0.02698278782356145,-0.028334462327254655
2011-04-12T00:00:00Z,0.7787,0.899,0.7703,0.86,0.8397131999999998,0.8068572450242342,0.7807078186183263,0.7731530574227427,0.772514337238923,0.7748820194166605,0.7785912813402199,0.7827498954063086,0.7867984230855556,0.79037338025062,0.7932511796293009,0.7953120590483628,0.7965109938787212,0.7968540146229475,0.7963798604157979,0.7951464967219077,0.7932216733114982,0.7906765564809415,0.787581654561489,0.7840043199197537,0.7800074190347053,0.77564867291689,0.7709802267830194,0.5196608861085383,48417.601,11578.473550000013,59.331252188162395,NaN,NaN,0.009278564894344473,-0.016736256209324063,-0.026014821103668536
2011-04-13T00:00:00Z,0.86,1,0.86,0.9225,0.8407585999999998,0.864678622512117,0.8212198704416617,0.8030224459381942,0.7955890545867811,0.7933342669895779,0.7937395675149336,0.7954544503693715,0.7976545492387112,0.7998109959470042,0.801589813201604,0.8027937026337532,0.8033212104258173,0.8031363138918001,0.8022459134197143,0.8006836055600857,0.7984983397069473,0.7957466889239821,0.7924877762137985,0.7887800330259691,0.7846793069352067,0.7802377768882371,0.7755032050880039,0.5236692355004932,43397.558,13047.883050000013,65.16664313298736,NaN,NaN,0.017986364664769237,-0.003531865272706991,-0.02151822993747623
2011-04-14T00:00:00Z,0.939,1,0.91,1,0.8427585999999998,0.9323393112560585,0.8722999074583297,0.8424179567505553,0.827036892342661,0.8191674836158807,0.8154511919870459,0.8140495003357923,0.8138421852996143,0.8141102105222182,0.8143904704144038,0.8143940730670618,0.8139524963487461,0.81297949819721,0.8114437779118207,0.8093495357531254,0.8067228972699291,0.803602585503829,0.8000336752605695,0.7960634801630047,0.7917390017897901,0.7871053463604797,0.7822046019510485,0.5284088450975032,31111.877,14362.506150000012,70.76779232130195,NaN,NaN,0.027643416446711217,0.013036040620912792,-0.014607375825798425
2011-04-15T00:00:00Z,1,1.08999,0.911,0.98991,0.8426081999999998,0.9611246556280293,0.905902791041664,0.8719163654004443,0.8520942935207131,0.8405102981638956,0.833815277041041,0.8300368184870839,0.8279276104756451,0.8266673383420597,0.8257143110328293,0.8247185393572346,0.8234637127623274,0.8218260232873495,0.81974453242755,0.8171999907203809,0.8141999218711564,0.8107682552921432,0.8069382688874578,0.8027478429160045,0.798236411567174,0.7934429917867147,0.788404763086838,0.5330008963900653,50304.611,16289.915700000012,69.20748893755915,NaN,NaN,0.03173640827591423,0.025063134519094366,-0.006673273756819868
2011-04-16T00:00:00Z,0.9841,1.095,0.95414,1.0499,0.8453841999999999,1.0055123278140146,0.9470448507440458,0.9075130923203554,0.8825259406713726,0.8666840108934086,0.8565610373525103,0.8500243804428035,0.8456854016375935,0.8426125284604841,0.840177903869421,0.8379645076303385,0.835703512072472,0.8332297221229821,0.830449437896036,0.8273173824281904,0.8238203332233541,0.8199656300885992,0.8157732409279139,0.8112703310913147,0.8064876767616929,0.8014572732933799,0.7962105910543951,0.5381441710528507,28869.299,17466.523400000013,73.01674463160894,NaN,NaN,0.03652740191172526,0.038985978632836704,0.002458576721111447
2011-04-17T00:00:00Z,1.048,1.14,1.0255,1.1123,0.8484701999999997,1.0589061639070074,0.9942606076743185,0.9484704738562844,0.9178757959526999,0.8973860095317325,0.8834809281575092,0.8738676185843668,0.8670145695065861,0.8618759192847352,0.85773416813591,0.8541018895344362,0.850654673582068,0.847183236016833,0.8435587663659878,0.8397079310182691,0.8355950134999519,0.8312092597005762,0.8265560321668989,0.8216506645019591,0.8165143103104898,0.8111711085029618,0.80564609579904,0.543857164375708,24225.699,18049.550650000012,76.30085742156116,NaN,NaN,0.041575284986355265,0.054427682954055534,0.012852397967700265
2011-04-18T00:00:00Z,1.13888,1.1999,1.1103,1.16199,0.8539099999999997,1.1104480819535039,1.0421832911959417,0.9911743790850275,0.9554318273445922,0.930461508340266,0.912797672561982,0.9000605623494243,0.8906126039460592,0.8833126393358255,0.8773635766432706,0.87221295485594,0.8674836101451995,0.8629235742159913,0.8583695214187326,0.85372019488704,0.8489172578468926,0.8439315958659387,0.8387536309971935,0.833386503657064,0.8278413821035885,0.8221341988622443,0.8162832272677254,0.5500077398545566,27478.69,19212.734300000015,78.54065734537821,NaN,NaN,0.04561368202103631,0.06986950049399565,0.024255818472959344
2011-04-19T00:00:00Z,1.1618,1.1979,1.1436,1.1965,0.8606399999999996,1.1534740409767519,1.0862737794256725,1.032239503268022,0.9925192385223472,0.9637163197977328,0.9426610754501944,0.9270096021358403,0.9150835956303744,0.9056831650975522,0.8979530233114467,0.8912886633938258,0.8852682798670806,0.8796023955051917,0.8740965204225124,0.86862366467456,0.8631043085470195,0.8574919191018642,0.8517625898700227,0.8459076587033721,0.8399285499034709,0.8338331301477991,0.827632981677644,0.556440498661974,12556.732,19679.659850000015,79.95740099687282,NaN,NaN,0.047734938372401794,0.08392449143846159,0.036189553066059796
2011-04-20T00:00:00Z,1.181,1.1979,1.13,1.1421,0.8650775999999998,1.147787020488376,1.1022241281611946,1.0542116026144177,1.015531663365063,0.9860142798230161,0.9636546464554371,0.9465632746689457,0.9332449079799445,0.9225700818762985,0.9137044411623211,0.9060422714294831,0.8991510755499411,0.8927272757299322,0.8865617985423956,0.8805139401234922,0.8744918877899983,0.8684383837517925,0.8623203138747492,0.8561211877136007,0.8498358105623735,0.8434664698306804,0.8370200568514456,0.5622679563867304,21344.953,20403.153400000014,71.89920922960316,NaN,NaN,0.04276054225113916,0.08964023087998374,0.04687968862884458
2011-04-21T00:00:00Z,1.14209,1.21,1.14,1.21,0.8704795999999998,1.178893510244188,1.1330172344008533,1.0853692820915342,1.0454498690012073,1.0140124948451392,0.9895857363022331,0.9705120678808598,0.9553853153415489,0.9431007903137058,0.9328202836679778,0.9239221378159841,0.9159537201148091,0.9085909119434356,0.9016054358194935,0.8948394209876881,0.888186096451631,0.8815753689921082,0.874963211552031,0.8683239053786489,0.8616444725111481,0.8549206426484717,0.8481537864976711,0.5687130513480565,39295.694,22208.599750000016,75.25178340713734,NaN,NaN,0.04130693504968329,0.09851335744094869,0.0572064223912654
2011-04-22T00:00:00Z,1.21,1.41,1.189,1.40901,0.8798779999999998,1.293951755122094,1.2118723102863238,1.1500974256732273,1.1013821968471753,1.0633871829894967,1.033735658796735,1.010375516255327,0.991675290114225,0.9763800195770125,0.9635422008506889,0.9524567179444556,0.9426054109194141,0.9336118663462638,0.9252056481069589,0.9171946635534408,0.9094442149638093,0.9018613163385656,0.8943830947683208,0.8869682534690403,0.8795908832484874,0.872235935065707,0.8648957630201287,0.577074215016235,39415.39,24054.689500000015,82.02186950180759,NaN,NaN,0.05040927766824009,0.12021801947656552,0.06980874180832543
2011-04-23T00:00:00Z,1.3911,1.95,1.3202,1.7001,0.8958559999999999,1.497025877561047,1.3513659359188026,1.2600979405385817,1.193492628101456,1.1429762851158096,1.1038792736602365,1.0730777420502973,1.048349266905087,1.02807430389294,1.0110620588603219,0.9964357345359582,0.9835510643832295,0.9719362730289506,0.961247245869426,0.9512340260076391,0.941715879659164,0.9325628041716977,0.9236818913222,0.9150072792114872,0.9064928215026354,0.8981066870949036,0.8898272327807218,0.5882486009364715,66620.358,27189.138150000013,87.435882920805,NaN,NaN,0.07141216283405274,0.15907394535089137,0.08766178251683862
2011-04-24T00:00:00Z,1.7999,1.95,1.6,1.6311,0.9102719999999997,1.5640629387805234,1.4312899542277162,1.3342983524308654,1.2608168391627705,1.2039917494763335,1.159376192222317,1.123807038227543,1.09496932555268,1.0711475679005873,1.0510645066757849,1.0337689266220784,1.0185537095517037,1.004894459377503,0.9924031879220109,0.98079341618122,0.9698540070200145,0.9594296193958631,0.9494061861832109,0.9397001316524703,0.930250433912385,0.9210127281231879,0.9119547780708496,0.5986252317729245,21541.692,26708.449850000015,81.19413871686875,NaN,NaN,0.07563020624225329,0.18219954031965524,0.10656933407740195
2011-04-25T00:00:00Z,1.631,1.701,1.52109,1.559,0.9234539999999999,1.5615314693902618,1.467778538734083,1.3792386819446922,1.3066911715992673,1.2483677807917917,1.201441856198915,1.1633700347523117,1.1320917795084655,1.1059941701934024,1.0838345385031536,1.0646648721148972,1.0477670225489089,1.032599736408628,1.0187565280186615,1.005932832868993,0.9939007822436873,0.9824900186498684,0.9715732339583669,0.9610552995265231,0.9508651737841102,0.9409498303693383,0.9312695608150033,0.6081811996159799,13471.602,26895.514800000015,75.15667308777371,NaN,NaN,0.06873650791148099,0.1924899689667532,0.1237534610552722
2011-04-26T00:00:00Z,1.581,1.7949,1.53,1.79489,0.9416513999999998,1.678210734695131,1.5612389562386306,1.4623689455557538,1.3817986836609184,1.3166830581928177,1.2639100818621871,1.2207809406839198,1.1851156371477882,1.155201015179588,1.129709084406176,1.1076192914022562,1.088152048357076,1.0707142495881965,1.0548557592736074,1.0402353183964281,1.0265942197031286,1.0137361717787197,1.0015120254507899,0.9898082202325051,0.9785381189059427,0.9676354606702965,0.9570492754175406,0.619989247380995,24054.311,27663.033050000016,80.3142047690943,NaN,NaN,0.07473810206043241,0.21717608863081272,0.14243798657038031
2011-04-27T00:00:00Z,1.781,1.95,1.72,1.9,0.9622515999999998,1.7891053673475654,1.658027825884736,1.549895156444603,1.4615219630977,1.3895976759187154,1.330866915350378,1.2825281278944727,1.2423063861759651,1.2084009426667603,1.1794052725090032,1.1542299213197706,1.1320357214188557,1.1121785371087867,1.0941647937259977,1.0776163915096268,1.06224343522545,1.0478232420949227,1.0341843154343975,1.0211941436727636,1.0087499838598462,0.9967718525243497,0.9851970582408975,0.6327256727801891,33055.256,28774.14625000002,82.09765599743537,NaN,NaN,0.07999118490325907,0.24242696769945415,0.16243578279619508
2011-04-28T00:00:00Z,1.89,2.65,1.66,2.21059,0.9892633999999997,1.9998476836737826,1.8159027327748114,1.6820341251556825,1.5767631995442077,1.492221716428876,1.4234693453134961,1.3668973889949751,1.3197690752818878,1.2799858753334203,1.2459333194439062,1.2163687494774311,1.1903359526935122,1.1670991102533472,1.146091547506184,1.126876113617904,1.1091147235835948,1.0925450404758872,1.0769627039640557,1.0622077938909442,1.048154574552966,1.034703669632964,1.0217759520247514,0.6484258153395902,100238.232,32875.692850000014,86.10384217311938,NaN,NaN,0.09743067754785759,0.28422412973101707,0.1867934521831595
2011-04-29T00:00:00Z,2.211,2.95,2.21,2.88,1.0282053999999996,2.439923841836891,2.1199305234105794,1.921627300124546,1.7772611688450988,1.6656940018752664,1.5767883615962859,1.5044521718136137,1.4445875492593367,1.3942725985238904,1.3513569762539768,1.3142294112728763,1.281669144439809,1.25274415474068,1.2267384522733382,1.2030988912866907,1.1813957552740604,1.1612933081498915,1.142527696547181,1.1248902837567738,1.1082150803053277,1.0923691799569337,1.0772453265911768,0.6706305335949176,57577.324,35148.58920000002,90.85424330689021,NaN,NaN,0.14427115865311382,0.36713240049955176,0.22286124184643794
2011-04-30T00:00:00Z,2.879,4.14996,2.75,3.5,1.0806053999999998,2.9699619209184456,2.514236088150414,2.237301840099637,2.042297912099699,1.894982251640858,1.7792316919545716,1.6858656107396488,1.6090205453185897,1.5446816986293268,1.4899791068182364,1.4428041517862364,1.4015789204160356,1.3651069470036459,1.3324715475164388,1.3029641568829216,1.276032663222058,1.251243565528742,1.2282539621272834,1.2067906187996438,1.186634258000235,1.1676076430832796,1.1495663616183058,0.6987834636088985,65427.797,38152.530050000016,93.17975967706522,NaN,NaN,0.2036021003910925,0.47736386733530356,0.27376176694421106
2011-05-01T00:00:00Z,3.5,3.87,2.5,3.03311,1.1229075999999996,3.001535960459223,2.662485777250296,2.3964634720797098,2.194730541007438,2.037248220185751,1.911218882275143,1.8083423733996808,1.7229477016931025,1.6509980058700893,1.5895359386364147,1.5363515546223403,1.4897697895827364,1.4485070996534637,1.4115710104226509,1.3781878891923598,1.3477501055395251,1.3197768899314826,1.2938850907772004,1.2697671491858629,1.2471744462625223,1.2259045917369271,1.2057915448535803,0.7220105933242329,45772.074,39708.837500000016,77.25010376416279,NaN,NaN,0.19782476386954773,0.5210427217811457,0.323217957911598
2011-05-02T00:00:00Z,3.0988,3.495,3.029,3.2,1.1690577999999996,3.1007679802296115,2.8160612694644973,2.5571707776637678,2.3493873808524475,2.1825921926625322,2.04688005256197,1.934856703090619,1.8411118855576543,1.7616410054507972,1.6934368458211622,1.6342132278798498,1.5822146658215075,1.5360817446707906,1.4947537541239229,1.4573971114013877,1.4233521420481159,1.3920931633956564,1.363198360203484,1.3363269026622124,1.3112015135981774,1.2875950732451482,1.265320155454966,0.746667204335932,18333.831,38204.64900000002,78.65480923946592,NaN,NaN,0.19153715374061137,0.5626394000873622,0.3711022463467509
2011-05-03T00:00:00Z,3.2,3.49,3.11,3.41,1.2193597999999997,3.255383990114806,2.9857580496174982,2.7277366221310144,2.512558553028994,2.3360181685797157,2.190366362818605,2.06896063917329,1.966622934713042,1.879380933632883,1.804182855768184,1.7386712732986822,1.681013873074399,1.6297776574372511,1.583834974862345,1.5422928891665448,1.5044398097196214,1.4697049648035159,1.4376275107415393,1.4078328715359292,1.380014578726106,1.3539202272062374,1.329340449321982,0.7731680281733855,16919.179,36880.73005000002,80.30290239404513,NaN,NaN,0.18757394848276843,0.6055696819502114,0.417995733467443
2011-05-04T00:00:00Z,3.475,3.58,3.25,3.40609,1.2700815999999997,3.3307369950574026,3.1058528925839273,2.8634072977048115,2.650024929486072,2.4697771475072514,2.3183372719955937,2.1905178537939,2.0817802999359984,1.9884315812305342,1.9075317037831399,1.8367547278105245,1.7742612312865937,1.7185932745653885,1.6685910225431662,1.6233275461593037,1.5820581848331063,1.544181312311073,1.5092079648963923,1.4767382897588281,1.446443281062955,1.4180505326060424,1.3913329732228183,0.7993662567487747,17278.288,36189.05060000002,80.17877053670648,NaN,NaN,0.17119663749728647,0.6319915303390511,0.4607948928417646
2011-05-05T00:00:00Z,3.4013,3.4498,3.333,3.333,1.3195417999999999,3.3318684975287014,3.1707520661313766,2.9573258381638494,2.7550980172574455,2.577680004068845,2.425143874943426,2.2943798670853637,2.181877875941119,2.0844721825712105,1.99949740031326,1.924769155586376,1.8585173809467779,1.799313610837119,1.74600539358767,1.6976611311088992,1.653525197697061,1.6129820310683394,1.5755276752637961,1.540747314249903,1.5082975997166286,1.4778927034621037,1.449293182977361,0.8245765427512745,15350.341,34441.33710000002,77.75903035937502,NaN,NaN,0.14309183349771454,0.6396596847139078,0.49656785121619323
2011-05-06T00:00:00Z,3.333,3.61001,3.29,3.452,1.3720733999999999,3.3919342487643505,3.251108618665269,3.0562606705310795,2.8623137069101463,2.6869700035602393,2.533233993370434,2.399618060986694,2.2834876458658293,2.182152740958981,2.09320724545434,2.014606264081295,1.9446515765712764,1.881947930295263,1.8253539799324296,1.7739367341041643,1.7269323324849362,1.6837134914118648,1.6437630325269308,1.6066525792757684,1.5720255472669031,1.5395835564789129,1.509075476022813,0.8507200597388239,23014.698,34148.60705000001,78.87677660068523,NaN,NaN,0.12104236415254199,0.6478708064068708,0.5268284422543288
2011-05-07T00:00:00Z,3.45,3.7,3.425,3.641,1.4285637999999998,3.5164671243821752,3.362506156189478,3.1732085364248634,2.9821115981547393,2.8062237531152094,2.649840941436704,2.5124709645333585,2.392088634196563,2.286356116604768,2.193064842521802,2.110276483841219,2.036346085945802,1.9699005337805,1.9098026320285957,1.855113397838766,1.8050575434039184,1.7589937417421777,1.7163898313441333,1.6768024903352248,1.6398607752253653,1.605252820338947,1.5727150140519826,0.8784840392439103,17833.289,33828.986550000016,80.54877545094966,NaN,NaN,0.1081354873104946,0.661997801392447,0.5538623140819524
2011-05-08T00:00:00Z,3.64012,3.937,3.63,3.8659,1.4905817999999997,3.6911835621910876,3.50633296870677,3.311746829139891,3.1180790445924718,2.9386832839758084,2.777847158127577,2.635509967757599,2.509993543460838,2.3991806797044277,2.300989691391363,2.213548455379971,2.1352408921108936,2.064700507091475,2.000783904957498,1.9425389022805588,1.8891735620404932,1.840028597829017,1.7945538374770738,1.752288611358148,1.7128456678409272,1.675898044703355,1.64116829721461,0.9082095711917321,21132.514,33511.67775000002,82.3401077865437,NaN,NaN,0.10368020162153235,0.6834625661088678,0.5797823644873354
2011-05-09T00:00:00Z,3.8696,3.9,3.6905,3.8,1.5517601999999997,3.745591781095544,3.5902378347905497,3.4093974633119126,3.2229899608090147,3.0463478734788323,2.885442194114148,2.7413726979614537,2.6131940599839707,2.499239202582683,2.3977000338822427,2.3068691344752668,2.22522787091571,2.151465481736901,2.0844683744943584,2.0232980804422738,1.967166477875575,1.9154121132971316,1.8674791524779075,1.822899348897522,1.7812769574199132,1.742276230806375,1.7056110346111888,0.9369836053092273,11520.926,33459.88745000002,80.01480135959235,NaN,NaN,0.08596127818059984,0.6872339622130852,0.6012726840324853
2011-05-10T00:00:00Z,3.81,5.99001,3.81,5.81,1.6527807999999995,4.777795890547772,4.224455596278964,3.88951797064953,3.6209915052999353,3.391804389293978,3.193290384207396,3.0203388163285942,2.868938535185253,2.73572211668392,2.617848418793066,2.5129356559767215,2.4189993373526986,2.334392207650056,2.257748915215551,2.1879372943360877,2.1240168257173884,2.065203955093396,2.0108435469332564,1.9603855782458832,1.9133662375045062,1.869392598593676,1.8281301082048846,0.9854713306295335,56217.324,35203.506000000016,89.63212050121864,NaN,NaN,0.19314098397993806,0.8426989140074079,0.6495579300274699
2011-05-11T00:00:00Z,5.75,6.065,4.6,5.5,1.7466005999999996,5.138897945273886,4.588896854484974,4.211614376519624,3.910069735253791,3.655328840632231,3.4361019227118805,3.245762560298722,3.079423452370433,2.9331705369207826,2.8037936820967393,2.6886453232722083,2.585539913712012,2.4926725972675534,2.4085512912520373,2.3319400206693013,2.26181205732076,2.1973114952821113,2.137721963408411,2.0824412479615426,2.0309607870945223,1.9828490798876235,1.9377381646763807,1.0303920139068516,52569.146,35867.178600000014,82.9982807715108,NaN,NaN,0.2244890061865924,0.9301691877607103,0.7056801815741179
